21
# x y z
0	0	0
0.5	0	0
1	0	0
1.5	0	0
2	0	0
2.5	0	0
3	0	0
3.5	0	0
4	0	0
4.5	0	0
5	0	0
5.5	0	0
6	0	0
6.5	0	0
7	0	0
7.5	0	0
8	0	0
8.5	0	0
9	0	0
9.5	0	0
10	0	0
171
# a b m n err i ip iperr k r rhoa u valid 
1	2	3	4	1.00019149539647e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	4.88705817457568e+00	0.00000000000000e+00	1
2	3	4	5	1.00015167595140e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.18328933597113e+00	0.00000000000000e+00	1
3	4	5	6	1.00014292107263e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.57316878971944e+00	0.00000000000000e+00	1
4	5	6	7	1.00013997248673e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.61511612183328e+00	0.00000000000000e+00	1
5	6	7	8	1.00014157963967e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.67063315576432e+00	0.00000000000000e+00	1
6	7	8	9	1.00013976022862e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.60788433109219e+00	0.00000000000000e+00	1
7	8	9	10	1.00013915570620e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.73508206489762e+00	0.00000000000000e+00	1
8	9	10	11	1.00013712863284e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.89612670768965e+00	0.00000000000000e+00	1
9	10	11	12	1.00013721173557e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.97518495914059e+00	0.00000000000000e+00	1
10	11	12	13	1.00013854018380e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.70965703307794e+00	0.00000000000000e+00	1
11	12	13	14	1.00013814447166e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.91965950744588e+00	0.00000000000000e+00	1
12	13	14	15	1.00013772704291e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.82395794021647e+00	0.00000000000000e+00	1
13	14	15	16	1.00013769043970e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.80659240472301e+00	0.00000000000000e+00	1
14	15	16	17	1.00013906266323e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.85777712454718e+00	0.00000000000000e+00	1
15	16	17	18	1.00013989153299e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.85165269516820e+00	0.00000000000000e+00	1
16	17	18	19	1.00014183509004e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.53248896739366e+00	0.00000000000000e+00	1
17	18	19	20	1.00014881363615e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	6.28896646617342e+00	0.00000000000000e+00	1
18	19	20	21	1.00018641930429e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.08516604153811e+00	0.00000000000000e+00	1
1	2	4	5	1.00099135030392e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	3.84004105585194e+00	0.00000000000000e+00	1
2	3	5	6	1.00064377443392e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.78461584627309e+00	0.00000000000000e+00	1
3	4	6	7	1.00058072624814e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	6.40536752775076e+00	0.00000000000000e+00	1
4	5	7	8	1.00055393809397e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	6.80555526413054e+00	0.00000000000000e+00	1
5	6	8	9	1.00053933632294e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	6.89796525342882e+00	0.00000000000000e+00	1
6	7	9	10	1.00053409381509e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	7.03170942859582e+00	0.00000000000000e+00	1
7	8	10	11	1.00052061410135e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	7.33294262295081e+00	0.00000000000000e+00	1
8	9	11	12	1.00052264034099e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	7.22191214992990e+00	0.00000000000000e+00	1
9	10	12	13	1.00051373169026e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	7.34915013953086e+00	0.00000000000000e+00	1
10	11	13	14	1.00051767762460e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	7.08171311992731e+00	0.00000000000000e+00	1
11	12	14	15	1.00051125587350e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	7.34749432868894e+00	0.00000000000000e+00	1
12	13	15	16	1.00051548290916e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	7.31392296984959e+00	0.00000000000000e+00	1
13	14	16	17	1.00051581599618e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	7.41673328272886e+00	0.00000000000000e+00	1
14	15	17	18	1.00052617550651e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	7.09609421480015e+00	0.00000000000000e+00	1
15	16	18	19	1.00054405253336e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	7.02145589568327e+00	0.00000000000000e+00	1
16	17	19	20	1.00060045752757e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	6.21646501385301e+00	0.00000000000000e+00	1
17	18	20	21	1.00091649865882e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.13279902638780e+00	0.00000000000000e+00	1
1	2	5	6	1.00276109033689e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076939e+01	0.00000000000000e+00	3.41312677017599e+00	0.00000000000000e+00	1
2	3	6	7	1.00156486758339e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076939e+01	0.00000000000000e+00	6.04487107249849e+00	0.00000000000000e+00	1
3	4	7	8	1.00133382260989e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076939e+01	0.00000000000000e+00	7.14513294680326e+00	0.00000000000000e+00	1
4	5	8	9	1.00123275969510e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076939e+01	0.00000000000000e+00	7.64462554276612e+00	0.00000000000000e+00	1
